"pub_year","country_name","patent_count","country_yearly_relative_position"
1988,"Turkey",23,"Low-med tech development"
1988,"United States",1523,"High tech development"
1988,NA,190,"High-med tech development"
1988,NA,38,"Low-med tech development"
1988,"South Africa",156,"High-med tech development"
1988,"Zimbabwe",16,"Low-med tech development"
1989,NA,12,"Low-med tech development"
1989,"Austria",342,"High tech development"
1989,"Australia",720,"High tech development"
1989,"Belgium",39,"Low-med tech development"
1989,"Bulgaria",17,"Low-med tech development"
1989,"Brazil",126,"High-med tech development"
1989,"Canada",256,"High tech development"
1989,"Switzerland",63,"Low-med tech development"
1989,"China",121,"High-med tech development"
1989,NA,65,"Low-med tech development"
1989,"Cyprus",3,"Low tech development"
1989,NA,66,"High-med tech development"
1989,"Denmark",589,"High tech development"
1989,"Dominican Republic",3,"Low tech development"
1989,"Egypt",14,"Low-med tech development"
1989,NA,1431,"High tech development"
1989,"Spain",112,"High-med tech development"
1989,"Finland",198,"High-med tech development"
1989,"Greece",14,"Low-med tech development"
1989,"Hong Kong SAR China",5,"Low tech development"
1989,"Hungary",199,"High-med tech development"
1989,"Ireland",69,"High-med tech development"
1989,"Israel",121,"High-med tech development"
1989,"India",17,"Low-med tech development"
1989,"Iceland",7,"Low tech development"
1989,"Italy",244,"High tech development"
1989,"Jordan",2,"Low tech development"
1989,"Japan",551,"High tech development"
1989,"Kenya",4,"Low tech development"
1989,"South Korea",890,"High tech development"
1989,"Luxembourg",6,"Low tech development"
1989,"Morocco",8,"Low tech development"
1989,"Mexico",27,"Low-med tech development"
1989,"Malaysia",6,"Low tech development"
1989,"Netherlands",228,"High tech development"
1989,"Norway",236,"High tech development"
1989,"New Zealand",148,"High-med tech development"
1989,NA,9,"Low tech development"
1989,"Philippines",42,"Low-med tech development"
1989,"Poland",67,"High-med tech development"
1989,"Portugal",130,"High-med tech development"
1989,"Romania",5,"Low tech development"
1989,"Sweden",188,"High-med tech development"
1989,"Singapore",10,"Low tech development"
1989,NA,64,"Low-med tech development"
1989,"Turkey",37,"Low-med tech development"
1989,"United States",2368,"High tech development"
1989,NA,215,"High tech development"
1989,NA,25,"Low-med tech development"
1989,"South Africa",115,"High-med tech development"
1989,"Zambia",1,"Low tech development"
1989,"Zimbabwe",6,"Low tech development"
1990,NA,11,"Low tech development"
1990,"Argentina",25,"Low-med tech development"
1990,"Austria",356,"High tech development"
1990,"Australia",853,"High tech development"
1990,"Belgium",21,"Low-med tech development"
1990,"Bulgaria",26,"Low-med tech development"
1990,"Brazil",114,"High-med tech development"
1990,"Canada",631,"High tech development"
1990,"Switzerland",53,"Low-med tech development"
1990,"China",103,"High-med tech development"
1990,NA,56,"High-med tech development"
1990,NA,73,"High-med tech development"
1990,"Denmark",419,"High tech development"
1990,"Egypt",10,"Low tech development"
1990,NA,1721,"High tech development"
1990,"Spain",105,"High-med tech development"
1990,"Finland",186,"High-med tech development"
1990,"Greece",34,"Low-med tech development"
1990,"Hong Kong SAR China",4,"Low tech development"
1990,"Hungary",311,"High tech development"
1990,"Ireland",76,"High-med tech development"
1990,"Israel",146,"High-med tech development"
1990,"India",29,"Low-med tech development"
1990,"Iceland",8,"Low tech development"
1990,"Italy",204,"High tech development"
1990,"Japan",649,"High tech development"
1990,"South Korea",1086,"High tech development"
1990,"Luxembourg",5,"Low tech development"
1990,"Morocco",13,"Low-med tech development"
1990,"Monaco",2,"Low tech development"
1990,"Malawi",1,"Low tech development"
1990,"Mexico",28,"Low-med tech development"
1990,"Malaysia",7,"Low tech development"
1990,"Netherlands",204,"High tech development"
1990,"Norway",197,"High-med tech development"
1990,"New Zealand",150,"High-med tech development"
1990,NA,4,"Low tech development"
1990,"Philippines",32,"Low-med tech development"
1990,"Poland",45,"Low-med tech development"
1990,"Portugal",92,"High-med tech development"
1990,"Romania",1,"Low tech development"
1990,"Sweden",176,"High-med tech development"
1990,"Singapore",4,"Low tech development"
1990,NA,36,"Low-med tech development"
1990,"Tunisia",16,"Low-med tech development"
1990,"Turkey",15,"Low-med tech development"
1990,"United States",2044,"High tech development"
1990,"Uruguay",1,"Low tech development"
1990,NA,269,"High tech development"
1990,NA,22,"Low-med tech development"
1990,"South Africa",119,"High-med tech development"
1990,"Zambia",1,"Low tech development"
1990,"Zimbabwe",8,"Low tech development"
1991,NA,9,"Low tech development"
1991,"Argentina",43,"Low-med tech development"
1991,"Austria",367,"High tech development"
1991,"Australia",866,"High tech development"
1991,"Belgium",25,"Low-med tech development"
1991,"Bulgaria",10,"Low-med tech development"
1991,"Brazil",185,"High-med tech development"
1991,"Canada",760,"High tech development"
1991,"Switzerland",52,"Low-med tech development"
1991,"China",104,"High-med tech development"
1991,NA,64,"High-med tech development"
1991,"Cuba",1,"Low tech development"
1991,NA,67,"High-med tech development"
1991,"Denmark",253,"High tech development"
1991,"Dominican Republic",1,"Low tech development"
1991,"Egypt",21,"Low-med tech development"
1991,NA,1693,"High tech development"
1991,"Spain",117,"High-med tech development"
1991,"Finland",195,"High tech development"
1991,"Greece",52,"High-med tech development"
1991,"Hong Kong SAR China",6,"Low tech development"
1991,"Hungary",287,"High tech development"
1991,"Ireland",105,"High-med tech development"
1991,"Israel",158,"High-med tech development"
1991,"India",10,"Low-med tech development"
1991,"Iceland",9,"Low-med tech development"
1991,"Italy",160,"High-med tech development"
1991,"Jordan",4,"Low tech development"
1991,"Japan",576,"High tech development"
1991,"South Korea",975,"High tech development"
1991,"Luxembourg",3,"Low tech development"
1991,"Morocco",18,"Low-med tech development"
1991,"Monaco",1,"Low tech development"
1991,"Malta",1,"Low tech development"
1991,"Mexico",17,"Low-med tech development"
1991,"Malaysia",39,"Low-med tech development"
1991,"Netherlands",208,"High tech development"
1991,"Norway",203,"High tech development"
1991,"New Zealand",97,"High-med tech development"
1991,NA,7,"Low tech development"
1991,"Peru",3,"Low tech development"
1991,"Philippines",22,"Low-med tech development"
1991,"Poland",66,"High-med tech development"
1991,"Portugal",80,"High-med tech development"
1991,"Romania",3,"Low tech development"
1991,"Sweden",156,"High-med tech development"
1991,"Singapore",6,"Low tech development"
1991,NA,29,"Low-med tech development"
1991,"Tunisia",5,"Low tech development"
1991,"Turkey",33,"Low-med tech development"
1991,"United States",2075,"High tech development"
1991,NA,350,"High tech development"
1991,NA,26,"Low-med tech development"
1991,"South Africa",134,"High-med tech development"
1991,"Zambia",1,"Low tech development"
1991,"Zimbabwe",2,"Low tech development"
1992,NA,11,"Low tech development"
1992,"Argentina",13,"Low-med tech development"
1992,"Austria",306,"High tech development"
1992,"Australia",761,"High tech development"
1992,"Belgium",43,"Low-med tech development"
1992,"Bulgaria",14,"Low-med tech development"
1992,"Brazil",129,"High-med tech development"
1992,"Canada",780,"High tech development"
1992,"Switzerland",30,"Low-med tech development"
1992,"China",113,"High-med tech development"
1992,NA,83,"High-med tech development"
1992,"Cuba",1,"Low tech development"
1992,"Cyprus",4,"Low tech development"
1992,NA,34,"Low-med tech development"
1992,"Denmark",240,"High tech development"
1992,"Ecuador",1,"Low tech development"
1992,"Egypt",13,"Low-med tech development"
1992,NA,1631,"High tech development"
1992,"Spain",162,"High-med tech development"
1992,"Finland",205,"High tech development"
1992,"Greece",85,"High-med tech development"
1992,"Hong Kong SAR China",6,"Low tech development"
1992,"Hungary",318,"High tech development"
1992,"Ireland",85,"High-med tech development"
1992,"Israel",207,"High tech development"
1992,"India",9,"Low tech development"
1992,"Iceland",9,"Low tech development"
1992,"Italy",164,"High-med tech development"
1992,"Jordan",1,"Low tech development"
1992,"Japan",631,"High tech development"
1992,"South Korea",1009,"High tech development"
1992,"Luxembourg",3,"Low tech development"
1992,"Morocco",7,"Low tech development"
1992,"Monaco",3,"Low tech development"
1992,"Mexico",113,"High-med tech development"
1992,"Malaysia",28,"Low-med tech development"
1992,"Netherlands",194,"High tech development"
1992,"Norway",165,"High-med tech development"
1992,"New Zealand",103,"High-med tech development"
1992,NA,27,"Low-med tech development"
1992,"Philippines",22,"Low-med tech development"
1992,"Poland",62,"High-med tech development"
1992,"Portugal",86,"High-med tech development"
1992,"Romania",11,"Low-med tech development"
1992,"Russia",14,"Low-med tech development"
1992,"Sweden",133,"High-med tech development"
1992,"Singapore",7,"Low tech development"
1992,NA,42,"Low-med tech development"
1992,"Tunisia",4,"Low tech development"
1992,"Turkey",33,"Low-med tech development"
1992,"United States",2080,"High tech development"
1992,NA,424,"High tech development"
1992,NA,24,"Low-med tech development"
1992,"South Africa",144,"High-med tech development"
1992,"Zambia",1,"Low tech development"
1992,"Zimbabwe",3,"Low tech development"
1993,NA,12,"Low-med tech development"
1993,"Argentina",105,"High-med tech development"
1993,"Austria",345,"High tech development"
1993,"Australia",763,"High tech development"
1993,"Belgium",51,"High-med tech development"
1993,"Bulgaria",41,"Low-med tech development"
1993,"Brazil",92,"High-med tech development"
1993,"Canada",716,"High tech development"
1993,"Switzerland",28,"Low-med tech development"
1993,"China",127,"High-med tech development"
1993,NA,3,"Low tech development"
1993,"Cyprus",1,"Low tech development"
1993,"Czechia",56,"High-med tech development"
1993,NA,7,"Low tech development"
1993,"Denmark",262,"High tech development"
1993,"Ecuador",2,"Low tech development"
1993,"Egypt",22,"Low-med tech development"
1993,NA,1534,"High tech development"
1993,"Spain",237,"High tech development"
1993,"Finland",187,"High-med tech development"
1993,"Greece",144,"High-med tech development"
1993,"Hong Kong SAR China",6,"Low tech development"
1993,"Hungary",205,"High tech development"
1993,"Ireland",47,"Low-med tech development"
1993,"Israel",191,"High tech development"
1993,"India",5,"Low tech development"
1993,"Iceland",3,"Low tech development"
1993,"Italy",165,"High-med tech development"
1993,"Jordan",1,"Low tech development"
1993,"Japan",634,"High tech development"
1993,"South Korea",760,"High tech development"
1993,"Lithuania",1,"Low tech development"
1993,"Latvia",3,"Low tech development"
1993,"Morocco",18,"Low-med tech development"
1993,"Monaco",1,"Low tech development"
1993,"Mexico",202,"High tech development"
1993,"Malaysia",29,"Low-med tech development"
1993,"Netherlands",217,"High tech development"
1993,"Norway",144,"High-med tech development"
1993,"New Zealand",86,"High-med tech development"
1993,NA,7,"Low tech development"
1993,"Philippines",12,"Low-med tech development"
1993,"Poland",53,"High-med tech development"
1993,"Portugal",46,"Low-med tech development"
1993,"Romania",11,"Low-med tech development"
1993,"Russia",64,"High-med tech development"
1993,"Sweden",143,"High-med tech development"
1993,"Singapore",3,"Low tech development"
1993,"Slovenia",16,"Low-med tech development"
1993,"Slovakia",7,"Low-med tech development"
1993,NA,5,"Low tech development"
1993,"Tunisia",5,"Low tech development"
1993,"Turkey",31,"Low-med tech development"
1993,"Taiwan",65,"High-med tech development"
1993,"United States",2027,"High tech development"
1993,"Uruguay",5,"Low tech development"
1993,NA,493,"High tech development"
1993,NA,21,"Low-med tech development"
1993,"South Africa",129,"High-med tech development"
1993,"Zimbabwe",14,"Low-med tech development"
1994,NA,6,"Low tech development"
1994,"Argentina",84,"High-med tech development"
1994,"Austria",414,"High tech development"
1994,"Australia",799,"High tech development"
1994,"Belgium",56,"High-med tech development"
1994,"Bulgaria",26,"Low-med tech development"
1994,"Brazil",127,"High-med tech development"
1994,"Canada",700,"High tech development"
1994,"Switzerland",28,"Low-med tech development"
1994,"China",161,"High-med tech development"
1994,"Czechia",63,"High-med tech development"
1994,NA,4,"Low tech development"
1994,"Denmark",189,"High tech development"
1994,"Ecuador",5,"Low tech development"
1994,"Egypt",39,"Low-med tech development"
1994,NA,1516,"High tech development"
1994,"Spain",413,"High tech development"
1994,"Finland",197,"High tech development"
1994,"Greece",14,"Low-med tech development"
1994,"Hong Kong SAR China",15,"Low-med tech development"
1994,"Croatia",4,"Low tech development"
1994,"Hungary",177,"High-med tech development"
1994,"Ireland",75,"High-med tech development"
1994,"Israel",161,"High-med tech development"
1994,"India",3,"Low tech development"
1994,"Iceland",8,"Low tech development"
1994,"Italy",188,"High tech development"
1994,"Japan",747,"High tech development"
1994,"South Korea",875,"High tech development"
1994,"Lithuania",18,"Low-med tech development"
1994,"Luxembourg",2,"Low tech development"
1994,"Latvia",20,"Low-med tech development"
1994,"Morocco",10,"Low-med tech development"
1994,"Moldova",3,"Low tech development"
1994,"Mexico",145,"High-med tech development"
1994,"Malaysia",27,"Low-med tech development"
1994,"Netherlands",234,"High tech development"
1994,"Norway",163,"High-med tech development"
1994,"New Zealand",76,"High-med tech development"
1994,NA,4,"Low tech development"
1994,"Poland",50,"Low-med tech development"
1994,"Portugal",59,"High-med tech development"
1994,"Romania",9,"Low tech development"
1994,"Russia",33,"Low-med tech development"
1994,"Sweden",168,"High-med tech development"
1994,"Singapore",4,"Low tech development"
1994,"Slovenia",5,"Low tech development"
1994,"Slovakia",48,"Low-med tech development"
1994,"Tunisia",4,"Low tech development"
1994,"Turkey",23,"Low-med tech development"
1994,"Taiwan",66,"High-med tech development"
1994,"Ukraine",13,"Low-med tech development"
1994,"United States",2102,"High tech development"
1994,"Uruguay",7,"Low tech development"
1994,NA,537,"High tech development"
1994,NA,36,"Low-med tech development"
1994,"South Africa",106,"High-med tech development"
1994,"Zimbabwe",6,"Low tech development"
1995,NA,5,"Low tech development"
1995,"Argentina",29,"Low-med tech development"
1995,"Austria",344,"High tech development"
1995,"Australia",814,"High tech development"
1995,"Belgium",40,"Low-med tech development"
1995,"Bulgaria",27,"Low-med tech development"
1995,"Brazil",107,"High-med tech development"
1995,"Canada",754,"High tech development"
1995,"Switzerland",25,"Low-med tech development"
1995,"China",120,"High-med tech development"
1995,"Colombia",5,"Low tech development"
1995,"Czechia",76,"High-med tech development"
1995,NA,3,"Low tech development"
1995,"Denmark",233,"High tech development"
1995,"Estonia",4,"Low tech development"
1995,"Egypt",11,"Low-med tech development"
1995,NA,1454,"High tech development"
1995,"Spain",268,"High tech development"
1995,"Finland",177,"High tech development"
1995,"Greece",39,"Low-med tech development"
1995,"Hong Kong SAR China",4,"Low tech development"
1995,"Croatia",8,"Low-med tech development"
1995,"Hungary",199,"High tech development"
1995,"Ireland",75,"High-med tech development"
1995,"Israel",169,"High-med tech development"
1995,"India",1,"Low tech development"
1995,"Iceland",2,"Low tech development"
1995,"Italy",174,"High tech development"
1995,"Japan",643,"High tech development"
1995,"South Korea",1308,"High tech development"
1995,"Lithuania",40,"Low-med tech development"
1995,"Luxembourg",1,"Low tech development"
1995,"Latvia",30,"Low-med tech development"
1995,"Morocco",9,"Low-med tech development"
1995,"Moldova",13,"Low-med tech development"
1995,"Mexico",15,"Low-med tech development"
1995,"Malaysia",47,"High-med tech development"
1995,"Netherlands",210,"High tech development"
1995,"Norway",159,"High-med tech development"
1995,"New Zealand",65,"High-med tech development"
1995,"Peru",5,"Low tech development"
1995,"Poland",68,"High-med tech development"
1995,"Portugal",42,"Low-med tech development"
1995,"Romania",11,"Low-med tech development"
1995,"Russia",53,"High-med tech development"
1995,"Sweden",166,"High-med tech development"
1995,"Singapore",5,"Low tech development"
1995,"Slovenia",7,"Low tech development"
1995,"Slovakia",51,"High-med tech development"
1995,NA,1,"Low tech development"
1995,"El Salvador",1,"Low tech development"
1995,"Turkey",47,"High-med tech development"
1995,"Taiwan",67,"High-med tech development"
1995,"Ukraine",5,"Low tech development"
1995,"United States",1932,"High tech development"
1995,"Uruguay",3,"Low tech development"
1995,NA,663,"High tech development"
1995,NA,13,"Low-med tech development"
1995,"South Africa",132,"High-med tech development"
1995,"Zimbabwe",1,"Low tech development"
1996,NA,13,"Low-med tech development"
1996,"Austria",317,"High tech development"
1996,"Australia",914,"High tech development"
1996,"Belgium",41,"High-med tech development"
1996,"Bulgaria",22,"Low-med tech development"
1996,"Brazil",71,"High-med tech development"
1996,"Canada",703,"High tech development"
1996,"Switzerland",34,"High-med tech development"
1996,"China",201,"High tech development"
1996,"Colombia",10,"Low-med tech development"
1996,"Costa Rica",1,"Low tech development"
1996,"Cuba",4,"Low tech development"
1996,"Cyprus",1,"Low tech development"
1996,"Czechia",70,"High-med tech development"
1996,NA,1,"Low tech development"
1996,"Denmark",220,"High tech development"
1996,"Estonia",7,"Low-med tech development"
1996,"Egypt",8,"Low-med tech development"
1996,NA,1416,"High tech development"
1996,"Spain",261,"High tech development"
1996,"Finland",189,"High tech development"
1996,"Georgia",5,"Low tech development"
1996,"Greece",100,"High-med tech development"
1996,"Guatemala",1,"Low tech development"
1996,"Hong Kong SAR China",17,"Low-med tech development"
1996,"Croatia",16,"Low-med tech development"
1996,"Hungary",179,"High-med tech development"
1996,"Indonesia",5,"Low tech development"
1996,"Ireland",31,"High-med tech development"
1996,"Israel",156,"High-med tech development"
1996,"Iceland",2,"Low tech development"
1996,"Italy",181,"High-med tech development"
1996,"Japan",599,"High tech development"
1996,"South Korea",1212,"High tech development"
1996,"Lithuania",17,"Low-med tech development"
1996,"Luxembourg",1,"Low tech development"
1996,"Latvia",25,"Low-med tech development"
1996,"Morocco",5,"Low tech development"
1996,"Moldova",7,"Low-med tech development"
1996,"Malaysia",16,"Low-med tech development"
1996,"Netherlands",225,"High tech development"
1996,"Norway",191,"High tech development"
1996,"New Zealand",103,"High-med tech development"
1996,NA,6,"Low tech development"
1996,"Peru",4,"Low tech development"
1996,"Philippines",1,"Low tech development"
1996,"Poland",101,"High-med tech development"
1996,"Portugal",17,"Low-med tech development"
1996,"Romania",12,"Low-med tech development"
1996,"Russia",75,"High-med tech development"
1996,"Sweden",190,"High tech development"
1996,"Singapore",1,"Low tech development"
1996,"Slovenia",7,"Low-med tech development"
1996,"Slovakia",30,"High-med tech development"
1996,"El Salvador",1,"Low tech development"
1996,"Tunisia",2,"Low tech development"
1996,"Turkey",55,"High-med tech development"
1996,"Taiwan",66,"High-med tech development"
1996,"Ukraine",2,"Low tech development"
1996,"United States",2072,"High tech development"
1996,"Uruguay",9,"Low-med tech development"
1996,NA,796,"High tech development"
1996,NA,10,"Low-med tech development"
1996,"South Africa",188,"High-med tech development"
1997,NA,8,"Low-med tech development"
1997,"Argentina",64,"High-med tech development"
1997,"Austria",303,"High tech development"
1997,"Australia",968,"High tech development"
1997,"Belgium",26,"High-med tech development"
1997,"Bulgaria",30,"High-med tech development"
1997,"Brazil",193,"High tech development"
1997,"Canada",716,"High tech development"
1997,"Switzerland",23,"Low-med tech development"
1997,"China",206,"High tech development"
1997,"Colombia",18,"Low-med tech development"
1997,"Costa Rica",3,"Low tech development"
1997,"Cyprus",1,"Low tech development"
1997,"Czechia",105,"High-med tech development"
1997,NA,1,"Low tech development"
1997,"Denmark",179,"High tech development"
1997,NA,5,"Low tech development"
1997,"Estonia",11,"Low-med tech development"
1997,"Egypt",11,"Low-med tech development"
1997,NA,1524,"High tech development"
1997,"Spain",258,"High tech development"
1997,"Finland",157,"High-med tech development"
1997,"Georgia",5,"Low tech development"
1997,"Greece",105,"High-med tech development"
1997,"Guatemala",3,"Low tech development"
1997,"Hong Kong SAR China",7,"Low tech development"
1997,"Honduras",1,"Low tech development"
1997,"Croatia",18,"Low-med tech development"
1997,"Hungary",166,"High-med tech development"
1997,"Indonesia",30,"High-med tech development"
1997,"Ireland",30,"High-med tech development"
1997,"Israel",68,"High-med tech development"
1997,"India",4,"Low tech development"
1997,"Iceland",5,"Low tech development"
1997,"Italy",200,"High tech development"
1997,"Japan",631,"High tech development"
1997,"South Korea",1090,"High tech development"
1997,"Lithuania",4,"Low tech development"
1997,"Luxembourg",1,"Low tech development"
1997,"Latvia",9,"Low-med tech development"
1997,"Moldova",3,"Low tech development"
1997,"Mexico",165,"High-med tech development"
1997,"Malaysia",10,"Low-med tech development"
1997,"Netherlands",246,"High tech development"
1997,"Norway",200,"High tech development"
1997,"New Zealand",101,"High-med tech development"
1997,NA,6,"Low tech development"
1997,"Peru",5,"Low tech development"
1997,"Philippines",21,"Low-med tech development"
1997,"Poland",127,"High-med tech development"
1997,"Portugal",14,"Low-med tech development"
1997,"Romania",10,"Low-med tech development"
1997,"Russia",72,"High-med tech development"
1997,"Sweden",188,"High tech development"
1997,"Singapore",21,"Low-med tech development"
1997,"Slovenia",8,"Low-med tech development"
1997,"Slovakia",48,"High-med tech development"
1997,"El Salvador",4,"Low tech development"
1997,"Turkey",23,"Low-med tech development"
1997,"Taiwan",108,"High-med tech development"
1997,"Ukraine",13,"Low-med tech development"
1997,"United States",2054,"High tech development"
1997,"Uruguay",12,"Low-med tech development"
1997,"Vietnam",1,"Low tech development"
1997,NA,940,"High tech development"
1997,NA,9,"Low-med tech development"
1997,"South Africa",173,"High-med tech development"
1998,NA,21,"Low-med tech development"
1998,"Argentina",93,"High-med tech development"
1998,"Austria",269,"High tech development"
1998,"Australia",1329,"High tech development"
1998,"Belgium",18,"Low-med tech development"
1998,"Bulgaria",32,"High-med tech development"
1998,"Brazil",173,"High tech development"
1998,"Canada",861,"High tech development"
1998,"Switzerland",11,"Low-med tech development"
1998,"China",311,"High tech development"
1998,"Colombia",22,"Low-med tech development"
1998,"Costa Rica",3,"Low tech development"
1998,"Cyprus",1,"Low tech development"
1998,"Czechia",148,"High-med tech development"
1998,"Denmark",144,"High-med tech development"
1998,NA,49,"High-med tech development"
1998,"Estonia",8,"Low tech development"
1998,"Egypt",3,"Low tech development"
1998,NA,1726,"High tech development"
1998,"Spain",250,"High tech development"
1998,"Finland",89,"High-med tech development"
1998,"Georgia",5,"Low tech development"
1998,"Greece",53,"High-med tech development"
1998,"Guatemala",5,"Low tech development"
1998,"Hong Kong SAR China",25,"Low-med tech development"
1998,"Honduras",1,"Low tech development"
1998,"Croatia",26,"Low-med tech development"
1998,"Hungary",187,"High tech development"
1998,"Indonesia",30,"Low-med tech development"
1998,"Ireland",21,"Low-med tech development"
1998,"Israel",138,"High-med tech development"
1998,"India",4,"Low tech development"
1998,"Iceland",8,"Low-med tech development"
1998,"Italy",163,"High-med tech development"
1998,"Japan",706,"High tech development"
1998,"South Korea",1570,"High tech development"
1998,"Lithuania",3,"Low tech development"
1998,"Luxembourg",6,"Low tech development"
1998,"Latvia",5,"Low tech development"
1998,"Morocco",9,"Low-med tech development"
1998,"Moldova",2,"Low tech development"
1998,"Mexico",180,"High tech development"
1998,"Malaysia",9,"Low-med tech development"
1998,"Netherlands",236,"High tech development"
1998,"Norway",175,"High tech development"
1998,"New Zealand",125,"High-med tech development"
1998,"Panama",1,"Low tech development"
1998,"Peru",10,"Low-med tech development"
1998,"Philippines",8,"Low-med tech development"
1998,"Poland",144,"High-med tech development"
1998,"Portugal",27,"Low-med tech development"
1998,"Romania",11,"Low-med tech development"
1998,"Russia",51,"High-med tech development"
1998,"Sweden",209,"High tech development"
1998,"Singapore",50,"High-med tech development"
1998,"Slovenia",9,"Low-med tech development"
1998,"Slovakia",87,"High-med tech development"
1998,"El Salvador",2,"Low tech development"
1998,"Tunisia",1,"Low tech development"
1998,"Turkey",61,"High-med tech development"
1998,"Taiwan",110,"High-med tech development"
1998,"Ukraine",3,"Low tech development"
1998,"United States",2650,"High tech development"
1998,"Uruguay",2,"Low tech development"
1998,NA,1082,"High tech development"
1998,NA,13,"Low-med tech development"
1998,"South Africa",169,"High-med tech development"
1999,NA,16,"Low-med tech development"
1999,"Argentina",105,"High-med tech development"
1999,"Austria",290,"High tech development"
1999,"Australia",1296,"High tech development"
1999,"Belgium",37,"Low-med tech development"
1999,"Bulgaria",24,"Low-med tech development"
1999,"Brazil",380,"High tech development"
1999,"Canada",963,"High tech development"
1999,"Switzerland",9,"Low-med tech development"
1999,"China",330,"High tech development"
1999,"Colombia",71,"High-med tech development"
1999,"Costa Rica",6,"Low tech development"
1999,"Czechia",128,"High-med tech development"
1999,"Denmark",255,"High tech development"
1999,NA,44,"Low-med tech development"
1999,"Estonia",10,"Low-med tech development"
1999,"Egypt",18,"Low-med tech development"
1999,NA,1877,"High tech development"
1999,"Spain",323,"High tech development"
1999,"Finland",88,"High-med tech development"
1999,"Georgia",4,"Low tech development"
1999,"Greece",62,"High-med tech development"
1999,"Guatemala",4,"Low tech development"
1999,"Hong Kong SAR China",52,"High-med tech development"
1999,"Honduras",5,"Low tech development"
1999,"Croatia",6,"Low tech development"
1999,"Hungary",210,"High tech development"
1999,"Indonesia",46,"High-med tech development"
1999,"Ireland",13,"Low-med tech development"
1999,"Israel",161,"High-med tech development"
1999,"India",2,"Low tech development"
1999,"Iceland",8,"Low-med tech development"
1999,"Italy",173,"High-med tech development"
1999,"Japan",690,"High tech development"
1999,"South Korea",2011,"High tech development"
1999,"Lithuania",1,"Low tech development"
1999,"Luxembourg",1,"Low tech development"
1999,"Latvia",2,"Low tech development"
1999,"Morocco",11,"Low-med tech development"
1999,"Moldova",7,"Low tech development"
1999,"Mexico",11,"Low-med tech development"
1999,"Malaysia",7,"Low-med tech development"
1999,"Netherlands",234,"High tech development"
1999,"Norway",160,"High-med tech development"
1999,"New Zealand",124,"High-med tech development"
1999,"Panama",1,"Low tech development"
1999,"Peru",8,"Low-med tech development"
1999,"Philippines",3,"Low tech development"
1999,"Poland",131,"High-med tech development"
1999,"Portugal",34,"Low-med tech development"
1999,"Romania",14,"Low-med tech development"
1999,"Russia",78,"High-med tech development"
1999,"Sweden",226,"High tech development"
1999,"Singapore",11,"Low-med tech development"
1999,"Slovenia",5,"Low tech development"
1999,"Slovakia",74,"High-med tech development"
1999,"Tajikistan",2,"Low tech development"
1999,"Tunisia",1,"Low tech development"
1999,"Turkey",79,"High-med tech development"
1999,"Taiwan",123,"High-med tech development"
1999,"Ukraine",13,"Low-med tech development"
1999,"United States",3005,"High tech development"
1999,"Uruguay",5,"Low tech development"
1999,NA,1196,"High tech development"
1999,NA,4,"Low tech development"
1999,"South Africa",143,"High-med tech development"
2000,NA,8,"Low-med tech development"
2000,"Argentina",129,"High-med tech development"
2000,"Austria",226,"High tech development"
2000,"Australia",1468,"High tech development"
2000,"Bosnia & Herzegovina",1,"Low tech development"
2000,"Belgium",25,"Low-med tech development"
2000,"Bulgaria",30,"Low-med tech development"
2000,"Brazil",460,"High tech development"
2000,"Canada",1014,"High tech development"
2000,"Switzerland",11,"Low-med tech development"
2000,"China",337,"High tech development"
2000,"Colombia",5,"Low tech development"
2000,"Cuba",1,"Low tech development"
2000,"Czechia",69,"High-med tech development"
2000,"Denmark",205,"High tech development"
2000,NA,85,"High-med tech development"
2000,"Estonia",10,"Low-med tech development"
2000,"Egypt",11,"Low-med tech development"
2000,NA,2025,"High tech development"
2000,"Spain",281,"High tech development"
2000,"Finland",71,"High-med tech development"
2000,"Georgia",5,"Low tech development"
2000,"Greece",83,"High-med tech development"
2000,"Guatemala",6,"Low-med tech development"
2000,"Hong Kong SAR China",37,"High-med tech development"
2000,"Honduras",2,"Low tech development"
2000,"Croatia",12,"Low-med tech development"
2000,"Hungary",237,"High tech development"
2000,"Indonesia",54,"High-med tech development"
2000,"Ireland",17,"Low-med tech development"
2000,"Israel",111,"High-med tech development"
2000,"India",5,"Low tech development"
2000,"Iceland",4,"Low tech development"
2000,"Italy",188,"High tech development"
2000,"Jordan",4,"Low tech development"
2000,"Japan",690,"High tech development"
2000,"South Korea",2915,"High tech development"
2000,"Lithuania",1,"Low tech development"
2000,"Latvia",1,"Low tech development"
2000,"Morocco",2,"Low tech development"
2000,"Moldova",5,"Low tech development"
2000,"Mexico",10,"Low-med tech development"
2000,"Malaysia",6,"Low-med tech development"
2000,"Netherlands",235,"High tech development"
2000,"Norway",150,"High-med tech development"
2000,"New Zealand",178,"High-med tech development"
2000,"Panama",8,"Low-med tech development"
2000,"Peru",14,"Low-med tech development"
2000,"Poland",105,"High-med tech development"
2000,"Portugal",58,"High-med tech development"
2000,"Romania",12,"Low-med tech development"
2000,"Russia",58,"High-med tech development"
2000,"Sweden",246,"High tech development"
2000,"Singapore",12,"Low-med tech development"
2000,"Slovenia",9,"Low-med tech development"
2000,"Slovakia",62,"High-med tech development"
2000,"El Salvador",3,"Low tech development"
2000,"Tajikistan",2,"Low tech development"
